,gen,x,y
587,ATP6,4314,1
588,ATP6,4315,1
589,ATP6,4316,1
590,ATP6,4317,1
591,ATP6,4318,1
592,ATP6,4319,1
593,ATP6,4320,1
594,ATP6,4321,1
595,ATP6,4322,1
596,ATP6,4323,1
597,ATP6,4324,1
598,ATP6,4325,1
599,ATP6,4326,1
600,ATP6,4327,1
601,ATP6,4328,1
602,ATP6,4329,1
603,ATP6,4330,1
604,ATP6,4331,1
605,ATP6,4332,1
606,ATP6,4333,1
607,ATP6,4334,1
608,ATP6,4335,1
609,ATP6,4336,1
610,ATP6,4337,1
611,ATP6,4338,1
612,ATP6,4339,1
613,ATP6,4340,1
614,ATP6,4341,1
615,ATP6,4342,1
616,ATP6,4343,1
617,ATP6,4344,1
618,ATP6,4345,1
619,ATP6,4346,1
620,ATP6,4347,1
621,ATP6,4348,1
622,ATP6,4349,1
623,ATP6,4350,1
624,ATP6,4351,1
625,ATP6,4352,1
626,ATP6,4353,1
627,ATP6,4354,1
628,ATP6,4355,1
629,ATP6,4356,1
630,ATP6,4357,1
631,ATP6,4358,1
632,ATP6,4359,1
633,ATP6,4360,1
634,ATP6,4361,1
635,ATP6,4362,1
636,ATP6,4363,1
637,ATP6,4364,1
638,ATP6,4365,1
639,ATP6,4366,1
640,ATP6,4367,1
641,ATP6,4368,1
642,ATP6,4369,1
643,ATP6,4370,1
644,ATP6,4371,1
645,ATP6,4372,1
646,ATP6,4373,1
647,ATP6,4374,1
648,ATP6,4375,1
649,ATP6,4376,1
650,ATP6,4377,1
651,ATP6,4378,1
652,ATP6,4379,1
653,ATP6,4380,1
654,ATP6,4381,1
655,ATP6,4382,1
656,ATP6,4383,1
657,ATP6,4384,1
658,ATP6,4385,1
659,ATP6,4386,1
660,ATP6,4387,1
661,ATP6,4388,1
662,ATP6,4389,1
663,ATP6,4390,1
0,COX3,4396,1
1,COX3,4397,1
2,COX3,4398,1
3,COX3,4399,1
4,COX3,4400,1
5,COX3,4401,1
6,COX3,4402,1
7,COX3,4403,1
8,COX3,4404,1
9,COX3,4405,1
10,COX3,4406,1
11,COX3,4407,1
12,COX3,4408,1
13,COX3,4409,1
14,COX3,4410,1
15,COX3,4411,1
16,COX3,4412,1
17,COX3,4413,1
18,COX3,4414,1
19,COX3,4415,1
20,COX3,4416,1
21,COX3,4417,1
22,COX3,4418,1
23,COX3,4419,1
24,COX3,4420,1
25,COX3,4421,1
26,COX3,4422,1
27,COX3,4423,1
28,COX3,4424,1
29,COX3,4425,1
30,COX3,4426,1
31,COX3,4427,1
32,COX3,4428,1
33,COX3,4429,1
34,COX3,4430,1
35,COX3,4431,1
36,COX3,4432,1
37,COX3,4433,1
38,COX3,4434,1
39,COX3,4435,1
40,COX3,4436,1
41,COX3,4437,1
42,COX3,4438,1
43,COX3,4439,1
44,COX3,4440,1
45,COX3,4441,1
46,COX3,4442,1
47,COX3,4443,1
48,COX3,4444,1
49,COX3,4445,1
50,COX3,4446,1
51,COX3,4447,1
52,COX3,4448,1
53,COX3,4449,1
54,COX3,4450,1
55,COX3,4451,1
56,COX3,4452,1
57,COX3,4453,1
58,COX3,4454,1
59,COX3,4455,1
60,COX3,4456,1
61,COX3,4457,1
62,COX3,4458,1
63,COX3,4459,1
64,COX3,4460,1
65,COX3,4461,1
66,COX3,4462,1
67,COX3,4463,1
68,COX3,4464,1
69,COX3,4465,1
70,COX3,4466,1
71,COX3,4467,1
72,COX3,4468,1
73,COX3,4469,1
74,COX3,4470,1
75,COX3,4471,1
76,COX3,4472,1
77,COX3,4473,1
78,COX3,4474,1
79,COX3,4475,1
80,COX3,4476,1
81,COX3,4477,1
82,COX3,4478,1
83,COX3,4479,1
84,COX3,4480,1
85,COX3,4481,1
86,COX3,4482,1
87,COX3,4483,1
88,COX3,4484,1
89,COX3,4485,1
90,COX3,4486,1
91,COX3,4487,1
92,COX3,4488,1
93,COX3,4489,1
94,COX3,4490,1
95,COX3,4491,1
96,COX3,4492,1
97,COX3,4493,1
98,COX3,4494,1
99,COX3,4495,1
100,COX3,4496,1
101,COX3,4497,1
102,COX3,4498,1
103,COX3,4499,1
104,COX3,4500,1
105,COX3,4501,1
106,COX3,4502,1
107,COX3,4503,1
108,COX3,4504,1
109,COX3,4505,1
110,COX3,4506,1
111,COX3,4507,1
112,COX3,4508,1
113,COX3,4509,1
114,COX3,4510,1
115,COX3,4511,1
116,COX3,4512,1
117,COX3,4513,1
118,COX3,4514,1
119,COX3,4515,1
120,COX3,4516,1
121,COX3,4517,1
122,COX3,4518,1
123,COX3,4519,1
124,COX3,4520,1
125,COX3,4521,1
126,COX3,4522,1
127,COX3,4523,1
128,COX3,4524,1
129,COX3,4525,1
130,COX3,4526,1
131,COX3,4527,1
132,COX3,4528,1
133,COX3,4529,1
134,COX3,4530,1
135,COX3,4531,1
136,COX3,4532,1
137,COX3,4533,1
138,COX3,4534,1
139,COX3,4535,1
140,COX3,4536,1
141,COX3,4537,1
142,COX3,4538,1
143,COX3,4539,1
144,COX3,4540,1
145,COX3,4541,1
146,COX3,4542,1
147,COX3,4543,1
148,COX3,4544,1
149,COX3,4545,1
150,COX3,4546,1
151,COX3,4547,1
152,COX3,4548,1
153,COX3,4549,1
154,COX3,4550,1
155,COX3,4551,1
156,COX3,4552,1
157,COX3,4553,1
158,COX3,4554,1
159,COX3,4555,1
160,COX3,4556,1
161,COX3,4557,1
162,COX3,4558,1
163,COX3,4559,1
164,COX3,4560,1
165,COX3,4561,1
166,COX3,4562,1
167,COX3,4563,1
168,COX3,4564,1
169,COX3,4565,1
170,COX3,4566,1
171,COX3,4567,1
172,COX3,4568,1
173,COX3,4569,1
174,COX3,4570,1
175,COX3,4571,1
176,COX3,4572,1
177,COX3,4573,1
178,COX3,4574,1
179,COX3,4575,1
180,COX3,4576,1
181,COX3,4577,1
182,COX3,4578,1
183,COX3,4579,1
184,COX3,4580,1
185,COX3,4581,1
186,COX3,4582,1
187,COX3,4583,1
188,COX3,4584,1
189,COX3,4585,1
190,COX3,4586,1
191,COX3,4587,1
192,COX3,4588,1
193,COX3,4589,1
194,COX3,4590,1
195,COX3,4591,1
196,COX3,4592,1
197,COX3,4593,1
198,COX3,4594,1
199,COX3,4595,1
200,COX3,4596,1
201,COX3,4597,1
202,COX3,4598,1
203,COX3,4599,1
204,COX3,4600,1
205,COX3,4601,1
206,COX3,4602,1
207,COX3,4603,1
208,COX3,4604,1
209,COX3,4605,1
210,COX3,4606,1
211,COX3,4607,1
212,COX3,4608,1
213,COX3,4609,1
214,COX3,4610,1
215,COX3,4611,1
216,COX3,4612,1
217,COX3,4613,1
218,COX3,4614,1
219,COX3,4615,1
220,COX3,4616,1
221,COX3,4617,1
222,COX3,4618,1
223,COX3,4619,1
224,COX3,4620,1
225,COX3,4621,1
226,COX3,4622,1
227,COX3,4623,1
228,COX3,4624,1
229,COX3,4625,1
230,COX3,4626,1
231,COX3,4627,1
232,COX3,4628,1
233,COX3,4629,1
234,COX3,4630,1
235,COX3,4631,1
236,COX3,4632,1
237,COX3,4633,1
238,COX3,4634,1
239,COX3,4635,1
240,COX3,4636,1
241,COX3,4637,1
242,COX3,4638,1
243,COX3,4639,1
244,COX3,4640,1
245,COX3,4641,1
246,COX3,4642,1
247,COX3,4643,1
248,COX3,4644,1
249,COX3,4645,1
250,COX3,4646,1
251,COX3,4647,1
252,COX3,4648,1
253,COX3,4649,1
254,COX3,4650,1
255,COX3,4651,1
256,COX3,4652,1
257,COX3,4653,1
258,COX3,4654,1
259,COX3,4655,1
260,COX3,4656,1
261,COX3,4657,1
262,COX3,4658,1
263,COX3,4659,1
264,COX3,4660,1
265,COX3,4661,1
266,COX3,4662,1
267,COX3,4663,1
268,COX3,4664,1
269,COX3,4665,1
270,COX3,4666,1
271,COX3,4667,1
272,COX3,4668,1
273,COX3,4669,1
274,COX3,4670,1
275,COX3,4671,1
276,COX3,4672,1
277,COX3,4673,1
278,COX3,4674,1
279,COX3,4675,1
280,COX3,4676,1
281,COX3,4677,1
282,COX3,4678,1
283,COX3,4679,1
284,COX3,4680,1
285,COX3,4681,1
286,COX3,4682,1
287,COX3,4683,1
288,COX3,4684,1
289,COX3,4685,1
290,COX3,4686,1
291,COX3,4687,1
292,COX3,4688,1
293,COX3,4689,1
294,COX3,4690,1
295,COX3,4691,1
296,COX3,4692,1
297,COX3,4693,1
298,COX3,4694,1
299,COX3,4695,1
300,COX3,4696,1
301,COX3,4697,1
302,COX3,4698,1
303,COX3,4699,1
304,COX3,4700,1
305,COX3,4701,1
306,COX3,4702,1
307,COX3,4703,1
308,COX3,4704,1
309,COX3,4705,1
310,COX3,4706,1
311,COX3,4707,1
312,COX3,4708,1
313,COX3,4709,1
314,COX3,4710,1
315,COX3,4711,1
316,COX3,4712,1
317,COX3,4713,1
318,COX3,4714,1
319,COX3,4715,1
320,COX3,4716,1
321,COX3,4717,1
322,COX3,4718,1
323,COX3,4719,1
324,COX3,4720,1
325,COX3,4721,1
326,COX3,4722,1
327,COX3,4723,1
328,COX3,4724,1
329,COX3,4725,1
330,COX3,4726,1
331,COX3,4727,1
332,COX3,4728,1
333,COX3,4729,1
334,COX3,4730,1
335,COX3,4731,1
336,COX3,4732,1
337,COX3,4733,1
338,COX3,4734,1
339,COX3,4735,1
340,COX3,4736,1
341,COX3,4737,1
342,COX3,4738,1
343,COX3,4739,1
344,COX3,4740,1
345,COX3,4741,1
346,COX3,4742,1
347,COX3,4743,1
348,COX3,4744,1
349,COX3,4745,1
350,COX3,4746,1
351,COX3,4747,1
352,COX3,4748,1
353,COX3,4749,1
354,COX3,4750,1
355,COX3,4751,1
356,COX3,4752,1
357,COX3,4753,1
358,COX3,4754,1
359,COX3,4755,1
360,COX3,4756,1
361,COX3,4757,1
362,COX3,4758,1
363,COX3,4759,1
364,COX3,4760,1
365,COX3,4761,1
366,COX3,4762,1
367,COX3,4763,1
368,COX3,4764,1
369,COX3,4765,1
370,COX3,4766,1
371,COX3,4767,1
372,COX3,4768,1
373,COX3,4769,1
374,COX3,4770,1
375,COX3,4771,1
376,COX3,4772,1
377,COX3,4773,1
378,COX3,4774,1
379,COX3,4775,1
380,COX3,4776,1
381,COX3,4777,1
382,COX3,4778,1
383,COX3,4779,1
384,COX3,4780,1
385,COX3,4781,1
386,COX3,4782,1
387,COX3,4783,1
388,COX3,4784,1
389,COX3,4785,1
390,COX3,4786,1
391,COX3,4787,1
392,COX3,4788,1
393,COX3,4789,1
394,COX3,4790,1
395,COX3,4791,1
396,COX3,4792,1
397,COX3,4793,1
398,COX3,4794,1
399,COX3,4795,1
400,COX3,4796,1
401,COX3,4797,1
402,COX3,4798,1
403,COX3,4799,1
404,COX3,4800,1
405,COX3,4801,1
406,COX3,4802,1
407,COX3,4803,1
408,COX3,4804,1
409,COX3,4805,1
410,COX3,4806,1
411,COX3,4807,1
412,COX3,4808,1
413,COX3,4809,1
414,COX3,4810,1
415,COX3,4811,1
416,COX3,4812,1
417,COX3,4813,1
418,COX3,4814,1
419,COX3,4815,1
420,COX3,4816,1
421,COX3,4817,1
422,COX3,4818,1
423,COX3,4819,1
424,COX3,4820,1
425,COX3,4821,1
426,COX3,4822,1
427,COX3,4823,1
428,COX3,4824,1
429,COX3,4825,1
430,COX3,4826,1
431,COX3,4827,1
432,COX3,4828,1
433,COX3,4829,1
434,COX3,4830,1
435,COX3,4831,1
436,COX3,4832,1
437,COX3,4833,1
438,COX3,4834,1
439,COX3,4835,1
440,COX3,4836,1
441,COX3,4837,1
442,COX3,4838,1
443,COX3,4839,1
444,COX3,4840,1
445,COX3,4841,1
446,COX3,4842,1
447,COX3,4843,1
448,COX3,4844,1
449,COX3,4845,1
450,COX3,4846,1
451,COX3,4847,1
452,COX3,4848,1
453,COX3,4849,1
454,COX3,4850,1
455,COX3,4851,1
456,COX3,4852,1
457,COX3,4853,1
458,COX3,4854,1
459,COX3,4855,1
460,COX3,4856,1
461,COX3,4857,1
462,COX3,4858,1
463,COX3,4859,1
464,COX3,4860,1
465,COX3,4861,1
466,COX3,4862,1
467,COX3,4863,1
468,COX3,4864,1
469,COX3,4865,1
470,COX3,4866,1
471,COX3,4867,1
472,COX3,4868,1
473,COX3,4869,1
474,COX3,4870,1
475,COX3,4871,1
476,COX3,4872,1
477,COX3,4873,1
478,COX3,4874,1
479,COX3,4875,1
480,COX3,4876,1
481,COX3,4877,1
482,COX3,4878,1
483,COX3,4879,1
484,COX3,4880,1
485,COX3,4881,1
486,COX3,4882,1
487,COX3,4883,1
488,COX3,4884,1
489,COX3,4885,1
490,COX3,4886,1
491,COX3,4887,1
492,COX3,4888,1
493,COX3,4889,1
494,COX3,4890,1
495,COX3,4891,1
496,COX3,4892,1
497,COX3,4893,1
498,COX3,4894,1
499,COX3,4895,1
500,COX3,4896,1
501,COX3,4897,1
502,COX3,4898,1
503,COX3,4899,1
504,COX3,4900,1
505,COX3,4901,1
506,COX3,4902,1
507,COX3,4903,1
508,COX3,4904,1
509,COX3,4905,1
510,COX3,4906,1
511,COX3,4907,1
512,COX3,4908,1
513,COX3,4909,1
514,COX3,4910,1
515,COX3,4911,1
516,COX3,4912,1
517,COX3,4913,1
518,COX3,4914,1
519,COX3,4915,1
520,COX3,4916,1
521,COX3,4917,1
522,COX3,4918,1
523,COX3,4919,1
524,COX3,4920,1
525,COX3,4921,1
526,COX3,4922,1
527,COX3,4923,1
528,COX3,4924,1
529,COX3,4925,1
530,COX3,4926,1
531,COX3,4927,1
532,COX3,4928,1
533,COX3,4929,1
534,COX3,4930,1
535,COX3,4931,1
536,COX3,4932,1
537,COX3,4933,1
538,COX3,4934,1
539,COX3,4935,1
540,COX3,4936,1
541,COX3,4937,1
542,COX3,4938,1
543,COX3,4939,1
544,COX3,4940,1
545,COX3,4941,1
546,COX3,4942,1
547,COX3,4943,1
548,COX3,4944,1
549,COX3,4945,1
550,COX3,4946,1
551,COX3,4947,1
552,COX3,4948,1
553,COX3,4949,1
554,COX3,4950,1
555,COX3,4951,1
556,COX3,4952,1
557,COX3,4953,1
558,COX3,4954,1
559,COX3,4955,1
560,COX3,4956,1
561,COX3,4957,1
562,COX3,4958,1
563,COX3,4959,1
564,COX3,4960,1
565,COX3,4961,1
566,COX3,4962,1
567,COX3,4963,1
568,COX3,4964,1
569,COX3,4965,1
570,COX3,4966,1
571,COX3,4967,1
572,COX3,4968,1
573,COX3,4969,1
574,COX3,4970,1
575,COX3,4971,1
576,COX3,4972,1
577,COX3,4973,1
578,COX3,4974,1
579,COX3,4975,1
580,COX3,4976,1
581,COX3,4977,1
582,COX3,4978,1
583,COX3,4979,1
584,COX3,4980,1
585,COX3,4981,1
586,COX3,4982,1
587,COX3,4983,1
588,COX3,4984,1
589,COX3,4985,1
590,COX3,4986,1
591,COX3,4987,1
592,COX3,4988,1
593,COX3,4989,1
594,COX3,4990,1
595,COX3,4991,1
596,COX3,4992,1
597,COX3,4993,1
598,COX3,4994,1
599,COX3,4995,1
600,COX3,4996,1
601,COX3,4997,1
602,COX3,4998,1
603,COX3,4999,1
604,COX3,5000,1
605,COX3,5001,1
606,COX3,5002,1
607,COX3,5003,1
608,COX3,5004,1
609,COX3,5005,1
610,COX3,5006,1
611,COX3,5007,1
612,COX3,5008,1
613,COX3,5009,1
614,COX3,5010,1
615,COX3,5011,1
616,COX3,5012,1
617,COX3,5013,1
618,COX3,5014,1
619,COX3,5015,1
620,COX3,5016,1
621,COX3,5017,1
622,COX3,5018,1
623,COX3,5019,1
624,COX3,5020,1
625,COX3,5021,1
626,COX3,5022,1
627,COX3,5023,1
628,COX3,5024,1
629,COX3,5025,1
630,COX3,5026,1
631,COX3,5027,1
632,COX3,5028,1
633,COX3,5029,1
634,COX3,5030,1
635,COX3,5031,1
636,COX3,5032,1
637,COX3,5033,1
638,COX3,5034,1
639,COX3,5035,1
640,COX3,5036,1
641,COX3,5037,1
642,COX3,5038,1
643,COX3,5039,1
644,COX3,5040,1
645,COX3,5041,1
646,COX3,5042,1
647,COX3,5043,1
648,COX3,5044,1
649,COX3,5045,1
650,COX3,5046,1
651,COX3,5047,1
652,COX3,5048,1
653,COX3,5049,1
654,COX3,5050,1
655,COX3,5051,1
656,COX3,5052,1
657,COX3,5053,1
658,COX3,5054,1
659,COX3,5055,1
660,COX3,5056,1
661,COX3,5057,1
662,COX3,5058,1
663,COX3,5059,1
664,COX3,5060,1
665,COX3,5061,1
666,COX3,5062,1
667,COX3,5063,1
668,COX3,5064,1
669,COX3,5065,1
670,COX3,5066,1
671,COX3,5067,1
672,COX3,5068,1
673,COX3,5069,1
674,COX3,5070,1
675,COX3,5071,1
676,COX3,5072,1
677,COX3,5073,1
678,COX3,5074,1
679,COX3,5075,1
680,COX3,5076,1
681,COX3,5077,1
682,COX3,5078,1
683,COX3,5079,1
684,COX3,5080,1
685,COX3,5081,1
686,COX3,5082,1
687,COX3,5083,1
688,COX3,5084,1
689,COX3,5085,1
690,COX3,5086,1
691,COX3,5087,1
692,COX3,5088,1
693,COX3,5089,1
694,COX3,5090,1
695,COX3,5091,1
696,COX3,5092,1
697,COX3,5093,1
698,COX3,5094,1
699,COX3,5095,1
700,COX3,5096,1
701,COX3,5097,1
702,COX3,5098,1
703,COX3,5099,1
704,COX3,5100,1
705,COX3,5101,1
706,COX3,5102,1
707,COX3,5103,1
708,COX3,5104,1
709,COX3,5105,1
710,COX3,5106,1
711,COX3,5107,1
712,COX3,5108,1
713,COX3,5109,1
714,COX3,5110,1
715,COX3,5111,1
716,COX3,5112,1
717,COX3,5113,1
718,COX3,5114,1
719,COX3,5115,1
720,COX3,5116,1
721,COX3,5117,1
722,COX3,5118,1
723,COX3,5119,1
724,COX3,5120,1
725,COX3,5121,1
726,COX3,5122,1
727,COX3,5123,1
728,COX3,5124,1
729,COX3,5125,1
730,COX3,5126,1
731,COX3,5127,1
732,COX3,5128,1
733,COX3,5129,1
734,COX3,5130,1
735,COX3,5131,1
736,COX3,5132,1
737,COX3,5133,1
738,COX3,5134,1
739,COX3,5135,1
740,COX3,5136,1
741,COX3,5137,1
742,COX3,5138,1
743,COX3,5139,1
744,COX3,5140,1
745,COX3,5141,1
746,COX3,5142,1
747,COX3,5143,1
748,COX3,5144,1
749,COX3,5145,1
750,COX3,5146,1
751,COX3,5147,1
752,COX3,5148,1
753,COX3,5149,1
754,COX3,5150,1
755,COX3,5151,1
756,COX3,5152,1
757,COX3,5153,1
758,COX3,5154,1
759,COX3,5155,1
760,COX3,5156,1
761,COX3,5157,1
762,COX3,5158,1
763,COX3,5159,1
764,COX3,5160,1
765,COX3,5161,1
766,COX3,5162,1
767,COX3,5163,1
768,COX3,5164,1
769,COX3,5165,1
770,COX3,5166,1
771,COX3,5167,1
772,COX3,5168,1
773,COX3,5169,1
774,COX3,5170,1
775,COX3,5171,1
776,COX3,5172,1
777,COX3,5173,1
778,COX3,5174,1
0,trnG,5174,1
1,trnG,5175,1
2,trnG,5176,1
3,trnG,5177,1
4,trnG,5178,1
5,trnG,5179,1
6,trnG,5180,1
7,trnG,5181,1
8,trnG,5182,1
9,trnG,5183,1
10,trnG,5184,1
11,trnG,5185,1
12,trnG,5186,1
13,trnG,5187,1
14,trnG,5188,1
15,trnG,5189,1
16,trnG,5190,1
17,trnG,5191,1
18,trnG,5192,1
19,trnG,5193,1
20,trnG,5194,1
21,trnG,5195,1
22,trnG,5196,1
23,trnG,5197,1
24,trnG,5198,1
25,trnG,5199,1
26,trnG,5200,1
27,trnG,5201,1
28,trnG,5202,1
29,trnG,5203,1
30,trnG,5204,1
31,trnG,5205,1
32,trnG,5206,1
33,trnG,5207,1
34,trnG,5208,1
35,trnG,5209,1
36,trnG,5210,1
37,trnG,5211,1
38,trnG,5212,1
39,trnG,5213,1
40,trnG,5214,1
41,trnG,5215,1
42,trnG,5216,1
43,trnG,5217,1
44,trnG,5218,1
45,trnG,5219,1
46,trnG,5220,1
47,trnG,5221,1
48,trnG,5222,1
49,trnG,5223,1
50,trnG,5224,1
51,trnG,5225,1
52,trnG,5226,1
53,trnG,5227,1
54,trnG,5228,1
55,trnG,5229,1
56,trnG,5230,1
57,trnG,5231,1
58,trnG,5232,1
59,trnG,5233,1
60,trnG,5234,1
61,trnG,5235,1
62,trnG,5236,1
63,trnG,5237,1
0,ND3,5237,1
1,ND3,5238,1
2,ND3,5239,1
3,ND3,5240,1
4,ND3,5241,1
5,ND3,5242,1
6,ND3,5243,1
7,ND3,5244,1
8,ND3,5245,1
9,ND3,5246,1
10,ND3,5247,1
11,ND3,5248,1
12,ND3,5249,1
13,ND3,5250,1
14,ND3,5251,1
15,ND3,5252,1
16,ND3,5253,1
17,ND3,5254,1
18,ND3,5255,1
19,ND3,5256,1
20,ND3,5257,1
21,ND3,5258,1
22,ND3,5259,1
23,ND3,5260,1
24,ND3,5261,1
25,ND3,5262,1
26,ND3,5263,1
27,ND3,5264,1
28,ND3,5265,1
29,ND3,5266,1
30,ND3,5267,1
31,ND3,5268,1
32,ND3,5269,1
33,ND3,5270,1
34,ND3,5271,1
35,ND3,5272,1
36,ND3,5273,1
37,ND3,5274,1
38,ND3,5275,1
39,ND3,5276,1
40,ND3,5277,1
41,ND3,5278,1
42,ND3,5279,1
43,ND3,5280,1
44,ND3,5281,1
45,ND3,5282,1
46,ND3,5283,1
47,ND3,5284,1
48,ND3,5285,1
49,ND3,5286,1
50,ND3,5287,1
51,ND3,5288,1
52,ND3,5289,1
53,ND3,5290,1
54,ND3,5291,1
55,ND3,5292,1
56,ND3,5293,1
57,ND3,5294,1
58,ND3,5295,1
59,ND3,5296,1
60,ND3,5297,1
61,ND3,5298,1
62,ND3,5299,1
63,ND3,5300,1
64,ND3,5301,1
65,ND3,5302,1
66,ND3,5303,1
67,ND3,5304,1
68,ND3,5305,1
69,ND3,5306,1
70,ND3,5307,1
71,ND3,5308,1
72,ND3,5309,1
73,ND3,5310,1
74,ND3,5311,1
75,ND3,5312,1
76,ND3,5313,1
77,ND3,5314,1
78,ND3,5315,1
79,ND3,5316,1
80,ND3,5317,1
81,ND3,5318,1
82,ND3,5319,1
83,ND3,5320,1
84,ND3,5321,1
85,ND3,5322,1
86,ND3,5323,1
87,ND3,5324,1
88,ND3,5325,1
89,ND3,5326,1
90,ND3,5327,1
91,ND3,5328,1
92,ND3,5329,1
93,ND3,5330,1
94,ND3,5331,1
95,ND3,5332,1
96,ND3,5333,1
97,ND3,5334,1
98,ND3,5335,1
99,ND3,5336,1
100,ND3,5337,1
101,ND3,5338,1
102,ND3,5339,1
103,ND3,5340,1
104,ND3,5341,1
105,ND3,5342,1
106,ND3,5343,1
107,ND3,5344,1
108,ND3,5345,1
109,ND3,5346,1
110,ND3,5347,1
111,ND3,5348,1
112,ND3,5349,1
113,ND3,5350,1
114,ND3,5351,1
115,ND3,5352,1
116,ND3,5353,1
117,ND3,5354,1
118,ND3,5355,1
119,ND3,5356,1
120,ND3,5357,1
121,ND3,5358,1
122,ND3,5359,1
123,ND3,5360,1
124,ND3,5361,1
125,ND3,5362,1
126,ND3,5363,1
127,ND3,5364,1
128,ND3,5365,1
129,ND3,5366,1
130,ND3,5367,1
131,ND3,5368,1
132,ND3,5369,1
133,ND3,5370,1
134,ND3,5371,1
135,ND3,5372,1
136,ND3,5373,1
137,ND3,5374,1
138,ND3,5375,1
139,ND3,5376,1
140,ND3,5377,1
141,ND3,5378,1
142,ND3,5379,1
143,ND3,5380,1
144,ND3,5381,1
145,ND3,5382,1
146,ND3,5383,1
147,ND3,5384,1
148,ND3,5385,1
149,ND3,5386,1
150,ND3,5387,1
151,ND3,5388,1
152,ND3,5389,1
153,ND3,5390,1
154,ND3,5391,1
155,ND3,5392,1
156,ND3,5393,1
157,ND3,5394,1
158,ND3,5395,1
159,ND3,5396,1
160,ND3,5397,1
161,ND3,5398,1
162,ND3,5399,1
163,ND3,5400,1
164,ND3,5401,1
165,ND3,5402,1
166,ND3,5403,1
167,ND3,5404,1
168,ND3,5405,1
169,ND3,5406,1
170,ND3,5407,1
171,ND3,5408,1
172,ND3,5409,1
173,ND3,5410,1
174,ND3,5411,1
175,ND3,5412,1
176,ND3,5413,1
177,ND3,5414,1
178,ND3,5415,1
179,ND3,5416,1
180,ND3,5417,1
181,ND3,5418,1
182,ND3,5419,1
183,ND3,5420,1
184,ND3,5421,1
185,ND3,5422,1
186,ND3,5423,1
187,ND3,5424,1
188,ND3,5425,1
189,ND3,5426,1
190,ND3,5427,1
191,ND3,5428,1
192,ND3,5429,1
193,ND3,5430,1
194,ND3,5431,1
195,ND3,5432,1
196,ND3,5433,1
197,ND3,5434,1
198,ND3,5435,1
199,ND3,5436,1
200,ND3,5437,1
201,ND3,5438,1
202,ND3,5439,1
203,ND3,5440,1
204,ND3,5441,1
205,ND3,5442,1
206,ND3,5443,1
207,ND3,5444,1
208,ND3,5445,1
209,ND3,5446,1
210,ND3,5447,1
211,ND3,5448,1
212,ND3,5449,1
213,ND3,5450,1
214,ND3,5451,1
215,ND3,5452,1
216,ND3,5453,1
217,ND3,5454,1
218,ND3,5455,1
219,ND3,5456,1
220,ND3,5457,1
221,ND3,5458,1
222,ND3,5459,1
223,ND3,5460,1
224,ND3,5461,1
225,ND3,5462,1
226,ND3,5463,1
227,ND3,5464,1
228,ND3,5465,1
229,ND3,5466,1
230,ND3,5467,1
231,ND3,5468,1
232,ND3,5469,1
233,ND3,5470,1
234,ND3,5471,1
235,ND3,5472,1
236,ND3,5473,1
237,ND3,5474,1
238,ND3,5475,1
239,ND3,5476,1
240,ND3,5477,1
241,ND3,5478,1
242,ND3,5479,1
243,ND3,5480,1
244,ND3,5481,1
245,ND3,5482,1
246,ND3,5483,1
247,ND3,5484,1
248,ND3,5485,1
249,ND3,5486,1
250,ND3,5487,1
251,ND3,5488,1
252,ND3,5489,1
253,ND3,5490,1
254,ND3,5491,1
255,ND3,5492,1
256,ND3,5493,1
257,ND3,5494,1
258,ND3,5495,1
259,ND3,5496,1
260,ND3,5497,1
261,ND3,5498,1
262,ND3,5499,1
263,ND3,5500,1
264,ND3,5501,1
265,ND3,5502,1
266,ND3,5503,1
267,ND3,5504,1
268,ND3,5505,1
269,ND3,5506,1
270,ND3,5507,1
271,ND3,5508,1
272,ND3,5509,1
273,ND3,5510,1
274,ND3,5511,1
275,ND3,5512,1
276,ND3,5513,1
277,ND3,5514,1
278,ND3,5515,1
279,ND3,5516,1
280,ND3,5517,1
281,ND3,5518,1
282,ND3,5519,1
283,ND3,5520,1
284,ND3,5521,1
285,ND3,5522,1
286,ND3,5523,1
287,ND3,5524,1
288,ND3,5525,1
289,ND3,5526,1
290,ND3,5527,1
291,ND3,5528,1
292,ND3,5529,1
293,ND3,5530,1
294,ND3,5531,1
295,ND3,5532,1
296,ND3,5533,1
297,ND3,5534,1
298,ND3,5535,1
299,ND3,5536,1
300,ND3,5537,1
301,ND3,5538,1
302,ND3,5539,1
303,ND3,5540,1
304,ND3,5541,1
305,ND3,5542,1
306,ND3,5543,1
307,ND3,5544,1
308,ND3,5545,1
309,ND3,5546,1
310,ND3,5547,1
311,ND3,5548,1
312,ND3,5549,1
313,ND3,5550,1
314,ND3,5551,1
315,ND3,5552,1
316,ND3,5553,1
317,ND3,5554,1
318,ND3,5555,1
319,ND3,5556,1
320,ND3,5557,1
321,ND3,5558,1
322,ND3,5559,1
323,ND3,5560,1
324,ND3,5561,1
325,ND3,5562,1
326,ND3,5563,1
327,ND3,5564,1
328,ND3,5565,1
329,ND3,5566,1
330,ND3,5567,1
331,ND3,5568,1
332,ND3,5569,1
333,ND3,5570,1
334,ND3,5571,1
335,ND3,5572,1
336,ND3,5573,1
0,trnA,5573,1
1,trnA,5574,1
2,trnA,5575,1
3,trnA,5576,1
4,trnA,5577,1
5,trnA,5578,1
6,trnA,5579,1
7,trnA,5580,1
